Round,Pick_No,Team,Player,Player_Link,Pos,College,Conf,ID,Conf_Clean,Div,MVP,SB_MVP,SB_WIN,OPOY,DPOY,OROY,DROY,First_AP,Second_AP,Pro_Bowl
2,59,Indianapolis Colts,Jack Mewhort,https://en.wikipedia.org/wiki/Jack_Mewhort ,OT,Ohio State,Big Ten,2014059,Big Ten,AFC South,0,0,0,0,0,0,0,0,0,0
2,60,Carolina Panthers,Kony Ealy,https://en.wikipedia.org/wiki/Kony_Ealy ,DE,Missouri,SEC,2014060,SEC,NFC South,0,0,0,0,0,0,0,0,0,0
2,61,Jacksonville Jaguars,Allen Robinson,https://en.wikipedia.org/wiki/Allen_Robinson ,WR,Penn State,Big Ten,2014061,Big Ten,AFC South,0,0,0,0,0,0,0,0,0,1
2,62,New England Patriots,Jimmy Garoppolo,https://en.wikipedia.org/wiki/Jimmy_Garoppolo ,QB,Eastern Illinois,OVC,2014062,Other,AFC East,0,0,2,0,0,0,0,0,0,0
2,63,Miami Dolphins,Jarvis Landry,https://en.wikipedia.org/wiki/Jarvis_Landry ,WR,LSU,SEC,2014063,SEC,AFC East,0,0,0,0,0,0,0,0,0,5
2,64,Seattle Seahawks,Justin Britt,https://en.wikipedia.org/wiki/Justin_Britt_(offensive_tackle) ,OT,Missouri,SEC,2014064,SEC,NFC West,0,0,0,0,0,0,0,0,0,0
3,65,Houston Texans,C J Fiedorowicz,https://en.wikipedia.org/wiki/C._J._Fiedorowicz ,TE,Iowa,Big Ten,2014065,Big Ten,AFC South,0,0,0,0,0,0,0,0,0,0
3,66,Washington Commanders,Morgan Moses,https://en.wikipedia.org/wiki/Morgan_Moses ,OT,Virginia,ACC,2014066,ACC,NFC East,0,0,0,0,0,0,0,0,0,0
3,67,Miami Dolphins,Billy Turner,https://en.wikipedia.org/wiki/Billy_Turner_(American_football) ,OT,North Dakota State,MVFC,2014067,Other,AFC East,0,0,0,0,0,0,0,0,0,0
3,68,Atlanta Falcons,Dezmen Southward,https://en.wikipedia.org/wiki/Dezmen_Southward ,S,Wisconsin,Big Ten,2014068,Big Ten,NFC South,0,0,0,0,0,0,0,0,0,0
3,69,Tampa Bay Buccaneers,Charles Sims,https://en.wikipedia.org/wiki/Charles_Sims_(American_football) ,RB,West Virginia,Big 12,2014069,Big 12,NFC South,0,0,0,0,0,0,0,0,0,0
3,70,San Francisco 49ers,Marcus Martin,https://en.wikipedia.org/wiki/Marcus_Martin ,C,USC,Pac12,2014070,Pac12,NFC West,0,0,0,0,0,0,0,0,0,0
3,71,Cleveland Browns,Christian Kirksey,https://en.wikipedia.org/wiki/Christian_Kirksey ,LB,Iowa,Big Ten,2014071,Big Ten,AFC North,0,0,0,0,0,0,0,0,0,0
3,72,Minnesota Vikings,Scott Crichton,https://en.wikipedia.org/wiki/Scott_Crichton_(American_football) ,DE,Oregon State,Pac12,2014072,Pac12,NFC North,0,0,0,0,0,0,0,0,0,0
3,73,Buffalo Bills,Preston Brown,https://en.wikipedia.org/wiki/Preston_Brown_(linebacker) ,LB,Louisville,The American,2014073,Other,AFC East,0,0,0,0,0,0,0,0,0,0
3,74,New York Giants,Jay Bromley,https://en.wikipedia.org/wiki/Jay_Bromley ,DT,Syracuse,ACC,2014074,ACC,NFC East,0,0,0,0,0,0,0,0,0,0
3,75,Los Angeles Rams,Tre Mason,https://en.wikipedia.org/wiki/Tre_Mason ,RB,Auburn,SEC,2014075,SEC,NFC West,0,0,0,0,0,0,0,0,0,0
3,76,Detroit Lions,Travis Swanson,https://en.wikipedia.org/wiki/Travis_Swanson ,C,Arkansas,SEC,2014076,SEC,NFC North,0,0,0,0,0,0,0,0,0,0
3,77,San Francisco 49ers,Chris Borland,https://en.wikipedia.org/wiki/Chris_Borland ,LB,Wisconsin,Big Ten,2014077,Big Ten,NFC West,0,0,0,0,0,0,0,0,0,0
3,78,Washington Commanders,Spencer Long,https://en.wikipedia.org/wiki/Spencer_Long ,OG,Nebraska,Big Ten,2014078,Big Ten,NFC East,0,0,0,0,0,0,0,0,0,0
3,79,Baltimore Ravens,Terrence Brooks,https://en.wikipedia.org/wiki/Terrence_Brooks ,S,Florida State,ACC,2014079,ACC,AFC North,0,0,0,0,0,0,0,0,0,0
3,80,New York Jets,Dexter McDougle,https://en.wikipedia.org/wiki/Dexter_McDougle ,CB,Maryland,ACC,2014080,ACC,AFC East,0,0,0,0,0,0,0,0,0,0
3,81,Las Vegas Raiders,Gabe Jackson,https://en.wikipedia.org/wiki/Gabe_Jackson ,OG,Mississippi State,SEC,2014081,SEC,AFC West,0,0,0,0,0,0,0,0,0,0
3,82,Chicago Bears,Will Sutton,https://en.wikipedia.org/wiki/Will_Sutton ,DT,Arizona State,Pac12,2014082,Pac12,NFC North,0,0,0,0,0,0,0,0,0,0
3,83,Houston Texans,Louis Nix,https://en.wikipedia.org/wiki/Louis_Nix ,DT,Notre Dame,Ind FBS,2014083,Other,AFC South,0,0,0,0,0,0,0,0,0,0
3,84,Arizona Cardinals,Kareem Martin,https://en.wikipedia.org/wiki/Kareem_Martin ,DE,North Carolina,ACC,2014084,ACC,NFC West,0,0,0,0,0,0,0,0,0,0
3,85,Green Bay Packers,Khyri Thornton,https://en.wikipedia.org/wiki/Khyri_Thornton ,DT,Southern Miss,CUSA,2014085,Other,NFC North,0,0,0,0,0,0,0,0,0,0
3,86,Philadelphia Eagles,Josh Huff,https://en.wikipedia.org/wiki/Josh_Huff ,WR,Oregon,Pac12,2014086,Pac12,NFC East,0,0,0,0,0,0,0,0,0,0
3,87,Kansas City Chiefs,Phillip Gaines,https://en.wikipedia.org/wiki/Phillip_Gaines ,CB,Rice,CUSA,2014087,Other,AFC West,0,0,0,0,0,0,0,0,0,0
3,88,Cincinnati Bengals,Will Clarke,https://en.wikipedia.org/wiki/Will_Clarke_(American_football) ,DE,West Virginia,Big 12,2014088,Big 12,AFC North,0,0,0,0,0,0,0,0,0,0
3,89,Los Angeles Chargers,Chris Watt,https://en.wikipedia.org/wiki/Chris_Watt ,OG,Notre Dame,Ind FBS,2014089,Other,AFC West,0,0,0,0,0,0,0,0,0,0
3,90,Indianapolis Colts,Donte Moncrief,https://en.wikipedia.org/wiki/Donte_Moncrief ,WR,Ole Miss,SEC,2014090,SEC,AFC South,0,0,0,0,0,0,0,0,0,0
3,91,Arizona Cardinals,John Brown,https://en.wikipedia.org/wiki/John_Brown_(wide_receiver) ,WR,Pittsburg State,MIAA,2014091,Other,NFC West,0,0,0,0,0,0,0,0,0,0
3,92,Carolina Panthers,Trai Turner,https://en.wikipedia.org/wiki/Trai_Turner ,OG,LSU,SEC,2014092,SEC,NFC South,0,0,0,0,0,0,0,0,0,5
3,93,Jacksonville Jaguars,Brandon Linder,https://en.wikipedia.org/wiki/Brandon_Linder ,OG,Miami FL,ACC,2014093,ACC,AFC South,0,0,0,0,0,0,0,0,0,0
3,94,Cleveland Browns,Terrance West,https://en.wikipedia.org/wiki/Terrance_West ,RB,Towson,CAA,2014094,Other,AFC North,0,0,0,0,0,0,0,0,0,0
3,95,Denver Broncos,Michael Schofield,https://en.wikipedia.org/wiki/Michael_Schofield_(American_football) ,OT,Michigan,Big Ten,2014095,Big Ten,AFC West,0,0,1,0,0,0,0,0,0,0
3,96,Minnesota Vikings,Jerick McKinnon,https://en.wikipedia.org/wiki/Jerick_McKinnon ,RB,Georgia Southern,SoCon,2014096,Other,NFC North,0,0,2,0,0,0,0,0,0,0
3,97,Pittsburgh Steelers,Dri Archer,https://en.wikipedia.org/wiki/Dri_Archer ,RB,Kent State,MAC,2014097,Other,AFC North,0,0,0,0,0,0,0,0,0,0
3,98,Green Bay Packers,Richard Rodgers II,https://en.wikipedia.org/wiki/Richard_Rodgers_II ,TE,California,Pac12,2014098,Pac12,NFC North,0,0,0,0,0,0,0,0,0,0
3,99,Baltimore Ravens,Crockett Gillmore,https://en.wikipedia.org/wiki/Crockett_Gillmore ,TE,Colorado State,MW,2014099,Other,AFC North,0,0,0,0,0,0,0,0,0,0
3,100,San Francisco 49ers,Brandon Thomas,https://en.wikipedia.org/wiki/Brandon_Thomas_(American_football) ,OG,Clemson,ACC,2014100,ACC,NFC West,0,0,0,0,0,0,0,0,0,0
4,101,Philadelphia Eagles,Jaylen Watkins,https://en.wikipedia.org/wiki/Jaylen_Watkins ,CB,Florida,SEC,2014101,SEC,NFC East,0,0,1,0,0,0,0,0,0,0
4,102,Washington Commanders,Bashaud Breeland,https://en.wikipedia.org/wiki/Bashaud_Breeland ,CB,Clemson,ACC,2014102,ACC,NFC East,0,0,1,0,0,0,0,0,0,0
4,103,Atlanta Falcons,Devonta Freeman,https://en.wikipedia.org/wiki/Devonta_Freeman ,RB,Florida State,ACC,2014103,ACC,NFC South,0,0,0,0,0,0,0,0,1,2
4,104,New York Jets,Jalen Saunders,https://en.wikipedia.org/wiki/Jalen_Saunders ,WR,Oklahoma,Big 12,2014104,Big 12,AFC East,0,0,0,0,0,0,0,0,0,0
4,105,New England Patriots,Bryan Stork,https://en.wikipedia.org/wiki/Bryan_Stork ,C,Florida State,ACC,2014105,ACC,AFC East,0,0,1,0,0,0,0,0,0,0
4,106,San Francisco 49ers,Bruce Ellington,https://en.wikipedia.org/wiki/Bruce_Ellington ,WR,South Carolina,SEC,2014106,SEC,NFC West,0,0,0,0,0,0,0,0,0,0
4,107,Las Vegas Raiders,Justin Ellis,https://en.wikipedia.org/wiki/Justin_Ellis_(American_football) ,DT,Louisiana Tech,CUSA,2014107,Other,AFC West,0,0,0,0,0,0,0,0,0,0
4,108,Seattle Seahawks,Cassius Marsh,https://en.wikipedia.org/wiki/Cassius_Marsh ,DE,UCLA,Pac12,2014108,Pac12,NFC West,0,0,0,0,0,0,0,0,0,0
4,109,Buffalo Bills,Ross Cockrell,https://en.wikipedia.org/wiki/Ross_Cockrell ,CB,Duke,ACC,2014109,ACC,AFC East,0,0,1,0,0,0,0,0,0,0
4,110,Los Angeles Rams,Maurice Alexander,https://en.wikipedia.org/wiki/Maurice_Alexander_(safety) ,S,Utah State,MW,2014110,Other,NFC West,0,0,0,0,0,0,0,0,0,0
4,111,Cincinnati Bengals,Russell Bodine,https://en.wikipedia.org/wiki/Russell_Bodine ,C,North Carolina,ACC,2014111,ACC,AFC North,0,0,0,0,0,0,0,0,0,0
4,112,Tennessee Titans,DaQuan Jones,https://en.wikipedia.org/wiki/DaQuan_Jones ,DT,Penn State,Big Ten,2014112,Big Ten,AFC South,0,0,0,0,0,0,0,0,0,0
4,113,New York Giants,Andre Williams,https://en.wikipedia.org/wiki/Andre_Williams_(American_football) ,RB,Boston College,ACC,2014113,ACC,NFC East,0,0,0,0,0,0,0,0,0,0
4,114,Jacksonville Jaguars,Aaron Colvin,https://en.wikipedia.org/wiki/Aaron_Colvin ,CB,Oklahoma,Big 12,2014114,Big 12,AFC South,0,0,0,0,0,0,0,0,0,0
4,115,New York Jets,Shaq Evans,https://en.wikipedia.org/wiki/Shaq_Evans ,WR,UCLA,Pac12,2014115,Pac12,AFC East,0,0,0,0,0,0,0,0,0,0
4,116,Las Vegas Raiders,Keith McGill,https://en.wikipedia.org/wiki/Keith_McGill ,CB,Utah,Pac12,2014116,Pac12,AFC West,0,0,0,0,0,0,0,0,0,0
4,117,Chicago Bears,KaDeem Carey,https://en.wikipedia.org/wiki/Ka%27Deem_Carey ,RB,Arizona,Pac12,2014117,Pac12,NFC North,0,0,0,0,0,0,0,0,0,0
4,118,Pittsburgh Steelers,Martavis Bryant,https://en.wikipedia.org/wiki/Martavis_Bryant ,WR,Clemson,ACC,2014118,ACC,AFC North,0,0,0,0,0,0,0,0,0,0
4,119,Dallas Cowboys,Anthony Hitchens,https://en.wikipedia.org/wiki/Anthony_Hitchens ,LB,Iowa,Big Ten,2014119,Big Ten,NFC East,0,0,1,0,0,0,0,0,0,0
4,120,Arizona Cardinals,Logan Thomas,https://en.wikipedia.org/wiki/Logan_Thomas ,QB,Virginia Tech,ACC,2014120,ACC,NFC West,0,0,0,0,0,0,0,0,0,0
4,121,Green Bay Packers,Carl Bradford,https://en.wikipedia.org/wiki/Carl_Bradford ,LB,Arizona State,Pac12,2014121,Pac12,NFC North,0,0,0,0,0,0,0,0,0,0
4,122,Tennessee Titans,Marqueston Huff,https://en.wikipedia.org/wiki/Marqueston_Huff ,S,Wyoming,MW,2014122,Other,AFC South,0,0,0,0,0,0,0,0,0,0
4,123,Seattle Seahawks,Kevin Norwood,https://en.wikipedia.org/wiki/Kevin_Norwood ,WR,Alabama,SEC,2014123,SEC,NFC West,0,0,0,0,0,0,0,0,0,0
4,124,Kansas City Chiefs,DeAnthony Thomas,https://en.wikipedia.org/wiki/De%27Anthony_Thomas ,RB,Oregon,Pac12,2014124,Pac12,AFC West,0,0,0,0,0,0,0,0,0,0
4,125,Miami Dolphins,Walt Aikens,https://en.wikipedia.org/wiki/Walt_Aikens ,CB,Liberty,Big South,2014125,Other,AFC East,0,0,0,0,0,0,0,0,0,0
4,126,New Orleans Saints,Khairi Fortt,https://en.wikipedia.org/wiki/Khairi_Fortt ,LB,California,Pac12,2014126,Pac12,NFC South,0,0,0,0,0,0,0,0,0,0
4,127,Cleveland Browns,Pierre Desir,https://en.wikipedia.org/wiki/Pierre_Desir_(American_football) ,CB,Lindenwood,MIAA,2014127,Other,AFC North,0,0,0,0,0,0,0,0,0,0
4,128,Carolina Panthers,Tre Boston,https://en.wikipedia.org/wiki/Tre_Boston ,S,North Carolina,ACC,2014128,ACC,NFC South,0,0,0,0,0,0,0,0,0,0
4,129,San Francisco 49ers,Dontae Johnson,https://en.wikipedia.org/wiki/Dontae_Johnson ,CB,NC State,ACC,2014129,ACC,NFC West,0,0,0,0,0,0,0,0,0,0
4,130,New England Patriots,James White,https://en.wikipedia.org/wiki/James_White_(running_back) ,RB,Wisconsin,Big Ten,2014130,Big Ten,AFC East,0,0,3,0,0,0,0,0,0,0
4,131,Chicago Bears,Brock Vereen,https://en.wikipedia.org/wiki/Brock_Vereen ,S,Minnesota,Big Ten,2014131,Big Ten,NFC North,0,0,0,0,0,0,0,0,0,0
4,132,Seattle Seahawks,Kevin PierreLouis,https://en.wikipedia.org/wiki/Kevin_Pierre-Louis ,LB,Boston College,ACC,2014132,ACC,NFC West,0,0,0,0,0,0,0,0,0,0
4,133,Detroit Lions,Nevin Lawson,https://en.wikipedia.org/wiki/Nevin_Lawson ,CB,Utah State,MW,2014133,Other,NFC North,0,0,0,0,0,0,0,0,0,0
4,134,Baltimore Ravens,Brent Urban,https://en.wikipedia.org/wiki/Brent_Urban ,DT,Virginia,ACC,2014134,ACC,AFC North,0,0,0,0,0,0,0,0,0,0
4,135,Houston Texans,Tom Savage,https://en.wikipedia.org/wiki/Tom_Savage_(American_football) ,QB,Pittsburgh,ACC,2014135,ACC,AFC South,0,0,0,0,0,0,0,0,0,0
4,136,Detroit Lions,Larry Webster III,https://en.wikipedia.org/wiki/Larry_Webster_III ,DE,Bloomsburg,PSAC,2014136,Other,NFC North,0,0,0,0,0,0,0,0,0,0
4,137,New York Jets,Dakota Dozier,https://en.wikipedia.org/wiki/Dakota_Dozier ,OG,Furman,SoCon,2014137,Other,AFC East,0,0,0,0,0,0,0,0,0,0
4,138,Baltimore Ravens,Lorenzo Taliaferro,https://en.wikipedia.org/wiki/Lorenzo_Taliaferro ,RB,Coastal Carolina,Big South,2014138,Other,AFC North,0,0,0,0,0,0,0,0,0,0
4,139,Atlanta Falcons,Prince Shembo,https://en.wikipedia.org/wiki/Prince_Shembo ,LB,Notre Dame,Ind FBS,2014139,Other,NFC South,0,0,0,0,0,0,0,0,0,0
4,140,New England Patriots,Cameron Fleming,https://en.wikipedia.org/wiki/Cameron_Fleming ,OT,Stanford,Pac12,2014140,Pac12,AFC East,0,0,2,0,0,0,0,0,0,0
5,141,Philadelphia Eagles,Taylor Hart,https://en.wikipedia.org/wiki/Taylor_Hart ,DE,Oregon,Pac12,2014141,Pac12,NFC East,0,0,0,0,0,0,0,0,0,0
5,142,Washington Commanders,Ryan Grant,https://en.wikipedia.org/wiki/Ryan_Grant_(wide_receiver) ,WR,Tulane,CUSA,2014142,Other,NFC East,0,0,0,0,0,0,0,0,0,0
5,143,Tampa Bay Buccaneers,Kadeem Edwards,https://en.wikipedia.org/wiki/Kadeem_Edwards ,OG,Tennessee State,OVC,2014143,Other,NFC South,0,0,0,0,0,0,0,0,0,0
