Round,Pick_No,Team,Player,Player_Link,Pos,College,Conf,ID,Conf_Clean,Div,MVP,SB_MVP,SB_WIN,OPOY,DPOY,OROY,DROY,First_AP,Second_AP,Pro_Bowl
2,44,Green Bay Packers,Elgton Jenkins,https://en.wikipedia.org/wiki/Elgton_Jenkins ,C,Mississippi State,SEC,2019044,SEC,NFC North,0,0,0,0,0,0,0,0,0,2
2,45,New England Patriots,Joejuan Williams,https://en.wikipedia.org/wiki/Joejuan_Williams ,CB,Vanderbilt,SEC,2019045,SEC,AFC East,0,0,0,0,0,0,0,0,0,0
2,46,Cleveland Browns,Greedy Williams,https://en.wikipedia.org/wiki/Greedy_Williams ,CB,LSU,SEC,2019046,SEC,AFC North,0,0,0,0,0,0,0,0,0,0
2,47,Seattle Seahawks,Marquise Blair,https://en.wikipedia.org/wiki/Marquise_Blair ,S,Utah,Pac12,2019047,Pac12,NFC West,0,0,0,0,0,0,0,0,0,0
2,48,New Orleans Saints,Erik McCoy,https://en.wikipedia.org/wiki/Erik_McCoy ,C,Texas AM,SEC,2019048,SEC,NFC South,0,0,0,0,0,0,0,0,0,1
2,49,Indianapolis Colts,Ben Banogu,https://en.wikipedia.org/wiki/Ben_Banogu ,LB,TCU,Big 12,2019049,Big 12,AFC South,0,0,0,0,0,0,0,0,0,0
2,50,Minnesota Vikings,Irv Smith Jr,https://en.wikipedia.org/wiki/Irv_Smith_Jr. ,TE,Alabama,SEC,2019050,SEC,NFC North,0,0,0,0,0,0,0,0,0,0
2,51,Tennessee Titans,A J Brown,https://en.wikipedia.org/wiki/A._J._Brown ,WR,Ole Miss,SEC,2019051,SEC,AFC South,0,0,0,0,0,0,0,0,2,3
2,52,Cincinnati Bengals,Drew Sample,https://en.wikipedia.org/wiki/Drew_Sample ,TE,Washington,Pac12,2019052,Pac12,AFC North,0,0,0,0,0,0,0,0,0,0
2,53,Philadelphia Eagles,Miles Sanders,https://en.wikipedia.org/wiki/Miles_Sanders ,RB,Penn State,Big Ten,2019053,Big Ten,NFC East,0,0,0,0,0,0,0,0,0,1
2,54,Houston Texans,Lonnie Johnson Jr,https://en.wikipedia.org/wiki/Lonnie_Johnson_Jr. ,CB,Kentucky,SEC,2019054,SEC,AFC South,0,0,0,0,0,0,0,0,0,0
2,55,Houston Texans,Max Scharping,https://en.wikipedia.org/wiki/Max_Scharping ,OT,Northern Illinois,MAC,2019055,Other,AFC South,0,0,0,0,0,0,0,0,0,0
2,56,Kansas City Chiefs,Mecole Hardman,https://en.wikipedia.org/wiki/Mecole_Hardman ,WR,Georgia,SEC,2019056,SEC,AFC West,0,0,3,0,0,0,0,0,1,1
2,57,Philadelphia Eagles,J J ArcegaWhiteside,https://en.wikipedia.org/wiki/J._J._Arcega-Whiteside ,WR,Stanford,Pac12,2019057,Pac12,NFC East,0,0,0,0,0,0,0,0,0,0
2,58,Dallas Cowboys,Trysten Hill,https://en.wikipedia.org/wiki/Trysten_Hill ,DT,UCF,The American,2019058,Other,NFC East,0,0,0,0,0,0,0,0,0,0
2,59,Indianapolis Colts,Parris Campbell,https://en.wikipedia.org/wiki/Parris_Campbell ,WR,Ohio State,Big Ten,2019059,Big Ten,AFC South,0,0,0,0,0,0,0,0,0,0
2,60,Los Angeles Chargers,Nasir Adderley,https://en.wikipedia.org/wiki/Nasir_Adderley ,S,Delaware,CAA,2019060,Other,AFC West,0,0,0,0,0,0,0,0,0,0
2,61,Los Angeles Rams,Taylor Rapp,https://en.wikipedia.org/wiki/Taylor_Rapp ,S,Washington,Pac12,2019061,Pac12,NFC West,0,0,1,0,0,0,0,0,0,0
2,62,Arizona Cardinals,Andy Isabella,https://en.wikipedia.org/wiki/Andy_Isabella ,WR,UMass,Ind FBS,2019062,Other,NFC West,0,0,0,0,0,0,0,0,0,0
2,63,Kansas City Chiefs,Juan Thornhill,https://en.wikipedia.org/wiki/Juan_Thornhill ,S,Virginia,ACC,2019063,ACC,AFC West,0,0,2,0,0,0,0,0,0,0
2,64,Seattle Seahawks,DK Metcalf,https://en.wikipedia.org/wiki/DK_Metcalf ,WR,Ole Miss,SEC,2019064,SEC,NFC West,0,0,0,0,0,0,0,0,1,2
3,65,Arizona Cardinals,Zach Allen,https://en.wikipedia.org/wiki/Zach_Allen ,DE,Boston College,ACC,2019065,ACC,NFC West,0,0,0,0,0,0,0,0,0,0
3,66,Pittsburgh Steelers,Diontae Johnson,https://en.wikipedia.org/wiki/Diontae_Johnson ,WR,Toledo,MAC,2019066,Other,AFC North,0,0,0,0,0,0,0,0,1,1
3,67,San Francisco 49ers,Jalen Hurd,https://en.wikipedia.org/wiki/Jalen_Hurd ,WR,Baylor,Big 12,2019067,Big 12,NFC West,0,0,0,0,0,0,0,0,0,0
3,68,New York Jets,Jachai Polite,https://en.wikipedia.org/wiki/Jachai_Polite ,LB,Florida,SEC,2019068,SEC,AFC East,0,0,0,0,0,0,0,0,0,0
3,69,Jacksonville Jaguars,Josh Oliver,https://en.wikipedia.org/wiki/Josh_Oliver ,TE,San Jose State,MW,2019069,Other,AFC South,0,0,0,0,0,0,0,0,0,0
3,70,Los Angeles Rams,Darrell Henderson,https://en.wikipedia.org/wiki/Darrell_Henderson ,RB,Memphis,The American,2019070,Other,NFC West,0,0,1,0,0,0,0,0,0,0
3,71,Denver Broncos,DreMont Jones,https://en.wikipedia.org/wiki/Dre%27Mont_Jones ,DT,Ohio State,Big Ten,2019071,Big Ten,AFC West,0,0,0,0,0,0,0,0,0,0
3,72,Cincinnati Bengals,Germaine Pratt,https://en.wikipedia.org/wiki/Germaine_Pratt ,LB,NC State,ACC,2019072,ACC,AFC North,0,0,0,0,0,0,0,0,0,0
3,73,Chicago Bears,David Montgomery,https://en.wikipedia.org/wiki/David_Montgomery_(American_football) ,RB,Iowa State,Big 12,2019073,Big 12,NFC North,0,0,0,0,0,0,0,0,0,0
3,74,Buffalo Bills,Devin Singletary,https://en.wikipedia.org/wiki/Devin_Singletary ,RB,Florida Atlantic,CUSA,2019074,Other,AFC East,0,0,0,0,0,0,0,0,0,0
3,75,Green Bay Packers,Jace Sternberger,https://en.wikipedia.org/wiki/Jace_Sternberger ,TE,Texas AM,SEC,2019075,SEC,NFC North,0,0,0,0,0,0,0,0,0,0
3,76,Washington Commanders,Terry McLaurin,https://en.wikipedia.org/wiki/Terry_McLaurin ,WR,Ohio State,Big Ten,2019076,Big Ten,NFC East,0,0,0,0,0,0,0,0,0,1
3,77,New England Patriots,Chase Winovich,https://en.wikipedia.org/wiki/Chase_Winovich ,DE,Michigan,Big Ten,2019077,Big Ten,AFC East,0,0,0,0,0,0,0,0,0,0
3,78,Miami Dolphins,Michael Deiter,https://en.wikipedia.org/wiki/Michael_Deiter ,OG,Wisconsin,Big Ten,2019078,Big Ten,AFC East,0,0,0,0,0,0,0,0,0,0
3,79,Los Angeles Rams,David Long,https://en.wikipedia.org/wiki/David_Long_(defensive_back) ,CB,Michigan,Big Ten,2019079,Big Ten,NFC West,0,0,1,0,0,0,0,0,0,0
3,80,Cleveland Browns,Sione Takitaki,https://en.wikipedia.org/wiki/Sione_Takitaki ,LB,BYU,Ind FBS,2019080,Other,AFC North,0,0,0,0,0,0,0,0,0,0
3,81,Detroit Lions,Will Harris,https://en.wikipedia.org/wiki/Will_Harris_(American_football) ,S,Boston College,ACC,2019081,ACC,NFC North,0,0,0,0,0,0,0,0,0,0
3,82,Tennessee Titans,Nate Davis,https://en.wikipedia.org/wiki/Nate_Davis_(offensive_lineman) ,OG,Charlotte,CUSA,2019082,Other,AFC South,0,0,0,0,0,0,0,0,0,0
3,83,Pittsburgh Steelers,Justin Layne,https://en.wikipedia.org/wiki/Justin_Layne ,CB,Michigan State,Big Ten,2019083,Big Ten,AFC North,0,0,0,0,0,0,0,0,0,0
3,84,Kansas City Chiefs,Khalen Saunders,https://en.wikipedia.org/wiki/Khalen_Saunders ,DT,Western Illinois,MVFC,2019084,Other,AFC West,0,0,2,0,0,0,0,0,0,0
3,85,Baltimore Ravens,Jaylon Ferguson,https://en.wikipedia.org/wiki/Jaylon_Ferguson ,DE,Louisiana Tech,CUSA,2019085,Other,AFC North,0,0,0,0,0,0,0,0,0,0
3,86,Houston Texans,Kahale Warring,https://en.wikipedia.org/wiki/Kahale_Warring ,TE,San Diego State,MW,2019086,Other,AFC South,0,0,0,0,0,0,0,0,0,0
3,87,New England Patriots,Damien Harris,https://en.wikipedia.org/wiki/Damien_Harris ,RB,Alabama,SEC,2019087,SEC,AFC East,0,0,0,0,0,0,0,0,0,0
3,88,Seattle Seahawks,Cody Barton,https://en.wikipedia.org/wiki/Cody_Barton ,LB,Utah,Pac12,2019088,Pac12,NFC West,0,0,0,0,0,0,0,0,0,0
3,89,Indianapolis Colts,Bobby Okereke,https://en.wikipedia.org/wiki/Bobby_Okereke ,LB,Stanford,Pac12,2019089,Pac12,AFC South,0,0,0,0,0,0,0,0,0,0
3,90,Dallas Cowboys,Connor McGovern,"https://en.wikipedia.org/wiki/Connor_McGovern_(American_football,_born_1997) ",OG,Penn State,Big Ten,2019090,Big Ten,NFC East,0,0,0,0,0,0,0,0,0,0
3,91,Los Angeles Chargers,Trey Pipkins,https://en.wikipedia.org/wiki/Trey_Pipkins ,OT,Sioux Falls,NSIC,2019091,Other,AFC West,0,0,0,0,0,0,0,0,0,0
3,92,New York Jets,Chuma Edoga,https://en.wikipedia.org/wiki/Chuma_Edoga ,OT,USC,Pac12,2019092,Pac12,AFC East,0,0,0,0,0,0,0,0,0,0
3,93,Baltimore Ravens,Miles Boykin,https://en.wikipedia.org/wiki/Miles_Boykin ,WR,Notre Dame,Ind FBS,2019093,Other,AFC North,0,0,0,0,0,0,0,0,0,0
3,94,Tampa Bay Buccaneers,Jamel Dean,https://en.wikipedia.org/wiki/Jamel_Dean ,CB,Auburn,SEC,2019094,SEC,NFC South,0,0,1,0,0,0,0,0,0,0
3,95,New York Giants,Oshane Ximines,https://en.wikipedia.org/wiki/Oshane_Ximines ,DE,Old Dominion,CUSA,2019095,Other,NFC East,0,0,0,0,0,0,0,0,0,0
3,96,Buffalo Bills,Dawson Knox,https://en.wikipedia.org/wiki/Dawson_Knox ,TE,Ole Miss,SEC,2019096,SEC,AFC East,0,0,0,0,0,0,0,0,0,1
3,97,Los Angeles Rams,Bobby Evans,https://en.wikipedia.org/wiki/Bobby_Evans_(offensive_lineman) ,OT,Oklahoma,Big 12,2019097,Big 12,NFC West,0,0,1,0,0,0,0,0,0,0
3,98,Jacksonville Jaguars,Quincy Williams,https://en.wikipedia.org/wiki/Quincy_Williams ,LB,Murray State,OVC,2019098,Other,AFC South,0,0,0,0,0,0,0,1,0,0
3,99,Tampa Bay Buccaneers,Mike Edwards,https://en.wikipedia.org/wiki/Mike_Edwards_(safety) ,S,Kentucky,SEC,2019099,SEC,NFC South,0,0,2,0,0,0,0,0,0,0
3,100,Carolina Panthers,Will Grier,https://en.wikipedia.org/wiki/Will_Grier ,QB,West Virginia,Big 12,2019100,Big 12,NFC South,0,0,0,0,0,0,0,0,0,0
3,101,New England Patriots,Yodny Cajuste,https://en.wikipedia.org/wiki/Yodny_Cajuste ,OT,West Virginia,Big 12,2019101,Big 12,AFC East,0,0,0,0,0,0,0,0,0,0
3,102,Minnesota Vikings,Alexander Mattison,https://en.wikipedia.org/wiki/Alexander_Mattison ,RB,Boise State,MW,2019102,Other,NFC North,0,0,0,0,0,0,0,0,0,0
4,103,Arizona Cardinals,Hakeem Butler,https://en.wikipedia.org/wiki/Hakeem_Butler ,WR,Iowa State,Big 12,2019103,Big 12,NFC West,0,0,0,0,0,0,0,0,0,0
4,104,Cincinnati Bengals,Ryan Finley,https://en.wikipedia.org/wiki/Ryan_Finley_(American_football) ,QB,NC State,ACC,2019104,ACC,AFC North,0,0,0,0,0,0,0,0,0,0
4,105,New Orleans Saints,C J GardnerJohnson,https://en.wikipedia.org/wiki/C._J._Gardner-Johnson ,S,Florida,SEC,2019105,SEC,NFC South,0,0,0,0,0,0,0,0,0,0
4,106,Las Vegas Raiders,Maxx Crosby,https://en.wikipedia.org/wiki/Maxx_Crosby ,DE,Eastern Michigan,MAC,2019106,Other,AFC West,0,0,0,0,0,0,0,0,2,3
4,107,Tampa Bay Buccaneers,Anthony Nelson,https://en.wikipedia.org/wiki/Anthony_Nelson_(American_football) ,DE,Iowa,Big Ten,2019107,Big Ten,NFC South,0,0,1,0,0,0,0,0,0,0
4,108,New York Giants,Julian Love,https://en.wikipedia.org/wiki/Julian_Love ,CB,Notre Dame,Ind FBS,2019108,Other,NFC East,0,0,0,0,0,0,0,0,0,1
4,109,Indianapolis Colts,Khari Willis,https://en.wikipedia.org/wiki/Khari_Willis ,S,Michigan State,Big Ten,2019109,Big Ten,AFC South,0,0,0,0,0,0,0,0,0,0
4,110,San Francisco 49ers,Mitch Wishnowsky,https://en.wikipedia.org/wiki/Mitch_Wishnowsky ,P,Utah,Pac12,2019110,Pac12,NFC West,0,0,0,0,0,0,0,0,0,0
4,111,Atlanta Falcons,Kendall Sheffield,https://en.wikipedia.org/wiki/Kendall_Sheffield ,CB,Ohio State,Big Ten,2019111,Big Ten,NFC South,0,0,0,0,0,0,0,0,0,0
4,112,Washington Commanders,Bryce Love,https://en.wikipedia.org/wiki/Bryce_Love ,RB,Stanford,Pac12,2019112,Pac12,NFC East,0,0,0,0,0,0,0,0,0,0
4,113,Baltimore Ravens,Justice Hill,https://en.wikipedia.org/wiki/Justice_Hill ,RB,Oklahoma State,Big 12,2019113,Big 12,AFC North,0,0,0,0,0,0,0,0,0,0
4,114,Minnesota Vikings,Dru Samia,https://en.wikipedia.org/wiki/Dru_Samia ,OG,Oklahoma,Big 12,2019114,Big 12,NFC North,0,0,0,0,0,0,0,0,0,0
4,115,Carolina Panthers,Christian Miller,https://en.wikipedia.org/wiki/Christian_Miller_(American_football) ,LB,Alabama,SEC,2019115,SEC,NFC South,0,0,0,0,0,0,0,0,0,0
4,116,Tennessee Titans,Amani Hooker,https://en.wikipedia.org/wiki/Amani_Hooker ,S,Iowa,Big Ten,2019116,Big Ten,AFC South,0,0,0,0,0,0,0,0,0,0
4,117,Detroit Lions,Austin Bryant,https://en.wikipedia.org/wiki/Austin_Bryant ,DE,Clemson,ACC,2019117,ACC,NFC North,0,0,0,0,0,0,0,0,0,0
4,118,New England Patriots,Hjalte Froholdt,https://en.wikipedia.org/wiki/Hjalte_Froholdt ,OG,Arkansas,SEC,2019118,SEC,AFC East,0,0,0,0,0,0,0,0,0,0
4,119,Cleveland Browns,Sheldrick Redwine,https://en.wikipedia.org/wiki/Sheldrick_Redwine ,S,Miami FL,ACC,2019119,ACC,AFC North,0,0,0,0,0,0,0,0,0,0
4,120,Seattle Seahawks,Gary Jennings Jr,https://en.wikipedia.org/wiki/Gary_Jennings_Jr. ,WR,West Virginia,Big 12,2019120,Big 12,NFC West,0,0,0,0,0,0,0,0,0,0
4,121,New York Jets,Trevon Wesco,https://en.wikipedia.org/wiki/Trevon_Wesco ,TE,West Virginia,Big 12,2019121,Big 12,AFC East,0,0,0,0,0,0,0,0,0,0
4,122,Pittsburgh Steelers,Benny Snell,https://en.wikipedia.org/wiki/Benny_Snell ,RB,Kentucky,SEC,2019122,SEC,AFC North,0,0,0,0,0,0,0,0,0,0
4,123,Baltimore Ravens,Ben Powers,https://en.wikipedia.org/wiki/Ben_Powers_(American_football) ,OG,Oklahoma,Big 12,2019123,Big 12,AFC North,0,0,0,0,0,0,0,0,0,0
4,124,Seattle Seahawks,Phil Haynes,https://en.wikipedia.org/wiki/Phil_Haynes_(American_football) ,OG,Wake Forest,ACC,2019124,ACC,NFC West,0,0,0,0,0,0,0,0,0,0
4,125,Cincinnati Bengals,Renell Wren,https://en.wikipedia.org/wiki/Renell_Wren ,DT,Arizona State,Pac12,2019125,Pac12,AFC North,0,0,0,0,0,0,0,0,0,0
4,126,Chicago Bears,Riley Ridley,https://en.wikipedia.org/wiki/Riley_Ridley ,WR,Georgia,SEC,2019126,SEC,NFC North,0,0,0,0,0,0,0,0,0,0
4,127,Baltimore Ravens,Iman Marshall,https://en.wikipedia.org/wiki/Iman_Marshall ,CB,USC,Pac12,2019127,Pac12,AFC North,0,0,0,0,0,0,0,0,0,0
4,128,Dallas Cowboys,Tony Pollard,https://en.wikipedia.org/wiki/Tony_Pollard ,RB,Memphis,The American,2019128,Other,NFC East,0,0,0,0,0,0,0,0,0,1
4,129,Las Vegas Raiders,Isaiah Johnson,https://en.wikipedia.org/wiki/Isaiah_Johnson_(cornerback) ,CB,Houston,The American,2019129,Other,AFC West,0,0,0,0,0,0,0,0,0,0
4,130,Los Angeles Chargers,Drue Tranquill,https://en.wikipedia.org/wiki/Drue_Tranquill ,LB,Notre Dame,Ind FBS,2019130,Other,AFC West,0,0,1,0,0,0,0,0,0,0
4,131,Washington Commanders,Wes Martin,https://en.wikipedia.org/wiki/Wes_Martin ,OG,Indiana,Big Ten,2019131,Big Ten,NFC East,0,0,0,0,0,0,0,0,0,0
4,132,Seattle Seahawks,Ugo Amadi,https://en.wikipedia.org/wiki/Ugo_Amadi ,S,Oregon,Pac12,2019132,Pac12,NFC West,0,0,1,0,0,0,0,0,0,0
4,133,New England Patriots,Jarrett Stidham,https://en.wikipedia.org/wiki/Jarrett_Stidham ,QB,Auburn,SEC,2019133,SEC,AFC East,0,0,0,0,0,0,0,0,0,0
4,134,Los Angeles Rams,Greg Gaines,https://en.wikipedia.org/wiki/Greg_Gaines_(defensive_lineman) ,DT,Washington,Pac12,2019134,Pac12,NFC West,0,0,1,0,0,0,0,0,0,0
4,135,Atlanta Falcons,John Cominsky,https://en.wikipedia.org/wiki/John_Cominsky ,DE,Charleston,MEC,2019135,Other,NFC South,0,0,0,0,0,0,0,0,0,0
4,136,Cincinnati Bengals,Michael Jordan,https://en.wikipedia.org/wiki/Michael_Jordan_(offensive_lineman) ,OG,Ohio State,Big Ten,2019136,Big Ten,AFC North,0,0,0,0,0,0,0,0,0,0
4,137,Las Vegas Raiders,Foster Moreau,https://en.wikipedia.org/wiki/Foster_Moreau ,TE,LSU,SEC,2019137,SEC,AFC West,0,0,0,0,0,0,0,0,0,0
4,138,Philadelphia Eagles,Shareef Miller,https://en.wikipedia.org/wiki/Shareef_Miller ,DE,Penn State,Big Ten,2019138,Big Ten,NFC East,0,0,0,0,0,0,0,0,0,0
5,139,Arizona Cardinals,Deionte Thompson,https://en.wikipedia.org/wiki/Deionte_Thompson ,S,Alabama,SEC,2019139,SEC,NFC West,0,0,0,0,0,0,0,0,0,0
5,140,Jacksonville Jaguars,Ryquell Armstead,https://en.wikipedia.org/wiki/Ryquell_Armstead ,RB,Temple,The American,2019140,Other,AFC South,0,0,0,0,0,0,0,0,0,0
5,141,Pittsburgh Steelers,Zach Gentry,https://en.wikipedia.org/wiki/Zach_Gentry ,TE,Michigan,Big Ten,2019141,Big Ten,AFC North,0,0,0,0,0,0,0,0,0,0
5,142,Seattle Seahawks,Ben BurrKirven,https://en.wikipedia.org/wiki/Ben_Burr-Kirven ,LB,Washington,Pac12,2019142,Pac12,NFC West,0,0,0,0,0,0,0,0,0,0
5,143,New York Giants,Ryan Connelly,https://en.wikipedia.org/wiki/Ryan_Connelly ,LB,Wisconsin,Big Ten,2019143,Big Ten,NFC East,0,0,0,0,0,0,0,0,0,0
